temp,humid,light,ac,heater,dehum,hum_sensor,label
21.623774855837592,65.58594210869613,251.270905478979,1,1,1,25.65482072526364,0
21.866471608303343,66.35058884832306,252.0819080936061,1,0,0,77.72990896980488,0
22.23472031577328,66.19720197447307,249.99074620276576,0,1,1,0.22230184614167037,0
22.195061230963216,65.90666514606218,248.3151606797324,1,0,0,15.752293261054573,0
22.257237948575572,66.55767764392354,250.20419294651663,1,1,0,95.84983599403175,0
22.713979670654908,65.84736376575509,251.56939317181093,1,1,0,5.723398295935745,0
22.719399328439128,65.95186304910166,248.60429392020396,0,1,0,73.82741681908136,0
22.37830794982597,66.51799089274655,251.782159827203,0,0,0,79.70295184530372,0
22.103532672335227,66.11143992820081,251.84921438802084,1,0,0,71.52837742518741,0
21.99839038536559,65.90004566370826,255.05390518279893,1,1,1,7.3252684941933826,0
22.411972253674207,65.32916335615008,251.50445859984768,1,0,1,6.8069080477911825,0
22.313128670151556,66.05126536172436,252.31030799079238,1,0,1,39.34398335749256,0
22.344781847038046,66.12355525801824,254.22303595544562,1,1,0,56.27387362988448,0
22.135358172103558,66.73940525266069,251.41207361000525,0,1,0,31.642093266600813,0
22.37955745285595,66.24987850687971,252.68266115496678,1,1,1,49.40929840286506,0
22.800018550035997,66.18244846858859,252.7134681766262,1,1,1,98.41016936282449,0
22.81328916375321,66.05575123587485,252.86476108184277,1,1,1,35.22904130714607,0
21.953894632993894,65.9701022794563,253.74748297027176,1,0,1,62.62216133049802,0
22.01306095909609,65.9969620617373,252.6968083623723,0,1,1,59.24168225317047,0
22.302038516350468,66.7845466713237,255.54192625819996,1,1,1,84.09625488368185,0
21.98060714146259,66.23394162663226,255.21150930644336,0,0,1,7.6410555744684245,0
22.273168694331304,65.56355179627637,254.4786387560451,0,1,0,40.7238968554327,0
22.784340244115924,65.19729170696873,252.10092156064403,0,1,0,3.8498563858287427,0
22.55070767432959,67.13357757003311,253.24641773117744,0,1,0,22.153867776584402,0
22.743506798429088,65.46590108913236,254.40342799068662,1,1,1,76.0969182632324,0
23.242615991162324,65.52632680652644,253.27369663903815,0,1,1,3.969630152052872,0
22.2740649242403,64.36825518773009,256.0866518989956,0,1,0,28.206627085373903,0
22.767154030762057,65.89854504784786,252.22288521137762,1,0,0,94.94692935047424,0
22.650648282476578,66.67989098936094,252.03910720579606,1,1,1,67.7444646132024,0
22.282075671225435,66.06928742366833,256.8191282415085,1,1,0,1.4603361237629175,0
21.68278857778486,66.13293751310997,256.07805926908344,0,0,0,79.81426747656774,0
22.643689957746275,65.85109064020587,255.0919646533919,0,0,0,43.10971430495769,0
22.488154233927602,65.14408682520408,259.4933442604846,1,1,1,98.86679269140623,0
23.081226847706116,65.20301644224544,256.5959710549222,0,1,0,88.45103081638388,0
22.884586441840906,66.33943365752353,257.4276496939954,0,0,0,28.830542949752967,0
21.91764021700494,66.26402609123988,253.81516989366008,0,0,1,44.55305937568988,0
22.840432470940286,65.95433785925682,260.10540607664393,1,1,1,22.070049619720667,0
22.886198930171112,65.40506815704495,258.5890615311725,1,1,1,48.68153059873029,0
22.58895722877304,65.2802951556873,257.2477832995663,0,1,0,72.53747379990236,0
22.396312611166866,66.04237704544296,252.19928976885112,1,0,0,15.912122993805788,0
22.79503687776079,65.99035533904095,258.37683951891825,1,1,1,56.37084986323151,0
23.22884311931512,65.62612614060055,257.7666005350756,0,0,0,27.447117217730323,0
22.806931112589684,65.71536051442214,256.9026279124999,1,0,1,81.51793571767114,0
22.22706425494468,66.6057241654282,260.1895077576147,0,0,0,79.55887545047005,0
22.263574857167807,66.65341637725375,256.93010392715837,0,0,1,83.53998090189906,0
22.79752399749916,64.80725537451592,255.847482560511,1,1,0,28.519152501901246,0
22.200907109418903,65.95383634238244,256.22551524366474,0,0,1,60.5096299363886,0
21.389452875177074,66.24034024029271,259.50575584247736,0,1,1,11.747845281805592,0
22.76971257537807,65.82048836111083,257.1205053816678,1,1,1,66.3232459724697,0
23.299808707421047,66.44611833820201,257.6594819647054,1,1,0,61.006137437650764,0
22.66613580568732,66.00105092077102,261.5748977875489,1,1,0,31.188467047591583,0
22.476608391396947,65.76115475886918,260.18704408381484,1,1,0,57.57635219819619,0
22.908417521848488,65.68915902808392,262.2668639294407,1,1,1,42.86724904700645,0
23.25393394552721,65.11029706637352,259.9404454717369,0,1,1,20.90248549200655,0
22.98842797135334,65.68607549841846,258.6529807736934,1,1,0,34.094359305297004,0
22.164542300635823,65.5153943665305,259.0916445440644,0,0,0,9.012202435559347,0
23.994355268167507,65.93054107968743,261.99868550676763,1,0,1,65.00779486566624,0
22.770067090768908,66.26338118181177,264.5108992091612,0,1,1,41.69669608700551,0
23.954058080008537,65.16637721803434,260.1050078708897,1,1,1,88.77183218600038,0
22.488229387923226,66.3267718006488,259.95892944136955,1,1,0,52.60968297603538,0
22.516278033071387,65.67522944933255,264.66545018463904,1,1,1,9.245901881978725,0
22.889603553949524,65.21287174119146,260.7230180474106,1,1,0,42.45904510303091,0
