temp,humid,light,ac,heater,dehum,hum_sensor,label
21.57161121225104,65.34498164371283,255.07574276609162,1,0,0,27.099551838895508,0
22.410018486576945,66.31857495813155,251.30072774018325,0,0,0,16.63723081187346,0
22.33539629407355,66.45948309482989,250.97528835096054,0,0,1,83.79778891018248,0
22.283419839402466,66.12870840558503,249.73716284278106,1,1,0,84.05200918946124,0
22.084854142546703,66.24600290208335,248.0862892371515,0,1,0,3.444689956320346,0
22.65483413169626,66.40952453402666,254.50194191107596,1,0,0,31.94419651420658,0
22.318762600654285,66.06749379123043,250.57901877396654,1,0,1,79.95256966013474,0
21.131834766801298,65.615463609941,250.00531527674204,0,0,0,75.05454235084376,0
21.73295757354292,65.72019579574985,251.24251127471064,0,0,0,90.51002501416983,0
20.915521937840584,66.1308408772181,252.07109055837225,1,1,0,49.335495667772236,0
22.453432785179118,66.44599179271924,252.9418109256803,0,1,1,50.88328668591116,0
21.143321000946905,65.3713018108477,257.9646540101022,1,1,0,6.631971338424947,0
22.158543423806933,66.14348468680778,249.41337298359267,1,0,1,67.10623583635812,0
23.24926131008264,65.38490363683883,250.36591863151634,0,1,0,60.990276098523154,0
21.95132425124108,65.17243706051354,250.8152185303937,0,1,0,86.74981755679984,0
21.933347104052118,66.2261856440795,251.54029070468374,1,0,0,90.3804604490008,0
22.166904525782243,66.27132009479111,256.3543939946294,0,0,1,58.19477880892043,0
22.521568061902574,65.46793572272951,255.09758459746274,0,1,0,27.921270030716926,0
22.840159193105883,65.36065865807112,252.2672669859637,1,1,1,3.3538041515562056,0
22.052241558571296,65.4086977090521,255.2606126025146,0,0,1,29.760435028594113,0
22.392058682933477,65.58996178094846,257.3302366155063,1,1,0,47.182450769924564,0
21.93604123403655,66.13799467162313,253.91030066049024,0,1,1,90.0562710608136,0
22.448758478290383,65.9973245760381,258.6739817934458,0,1,1,92.50740766409089,0
22.523767434516067,66.63289109628782,250.04925302722955,0,0,1,34.09510259667308,0
22.489802490843005,66.14323520248249,248.9801198401298,0,0,1,17.81947254829409,0
21.868236025673014,67.24792190196156,255.46139723418472,1,1,0,61.22008422703146,0
22.682543834510774,66.54727095776846,256.16314765318987,0,1,0,74.79832857266186,0
23.11138416187429,65.91734205773656,252.0799777771408,1,0,1,16.712442211416565,0
22.84722367245668,65.86501604604557,251.42874651094357,0,0,0,35.21717452749743,0
22.829955485092253,65.81278115207343,257.0082090375653,1,0,0,86.8122541322226,0
22.339155349664836,65.93923728333708,259.36264461506454,0,1,1,7.705409945687036,0
22.559709235415756,65.17699660306002,256.1422732877605,1,0,0,10.413920255227039,0
22.631583054122437,66.12128746884382,255.7130080971172,0,1,0,20.17067162389008,0
23.07441843234081,66.64305209326176,253.15491365224213,1,1,1,67.40705048966714,0
22.46688254244384,65.87453052127613,263.5034953159022,1,1,0,73.01566237438551,0
22.066982427079317,65.80521657996948,258.5004791707535,1,0,1,61.90544169037293,0
22.192541247237475,66.51850277925017,255.70520585852358,0,1,0,22.01508602456621,0
22.687012395585175,66.32917010900535,260.2401047826356,0,0,1,6.670756963006785,0
23.35301260481709,65.15475726537191,259.6480890784742,1,0,1,96.6607787529321,0
22.096363924736085,65.79689315094839,255.17066475000823,1,1,1,38.16704480418569,0
22.773766843910614,65.32319704077499,257.58883574129896,0,1,0,13.36792175956878,0
22.86380402965348,66.09199634045194,258.12990193219434,0,1,1,9.180302920477,0
