temp,humid,light,ac,heater,dehum,hum_sensor,label
22.697978718553742,66.16522396543228,251.25542916703526,1,0,0,90.93370698534167,0
22.14645351666364,65.70016666339733,251.12535590643046,0,0,0,9.744061734316546,0
21.620756800526298,65.8057970225679,258.7736952408094,1,0,1,27.45186589555776,0
22.63115966735622,66.26148084381411,251.36691303634427,1,1,0,20.833364682048348,0
22.22104301537178,65.44281167628117,255.0504364409078,1,0,1,17.679237875572483,0
22.248934769573417,66.37154494213587,253.08089419248057,0,0,1,85.3782361344935,0
21.350849885733997,65.08213961542779,248.93728145222147,0,1,1,85.50713584471723,0
22.358962898411814,65.34903695329479,248.63706019725524,0,1,1,98.5446893541273,0
21.029659796318086,65.09837469995801,248.24565347804477,0,1,1,97.81617519076214,0
22.944253162209698,65.92154023522203,250.78740700948018,1,1,1,71.20077493609202,0
22.514877216112012,65.8664771372096,250.58584714632468,0,1,0,6.647857335271956,0
22.24351554461456,66.26528690979418,258.62053963412137,0,1,1,2.390192530941193,0
23.084748397713795,65.16358000850546,251.7195481189967,0,1,0,70.53819840342688,0
22.056202718544558,64.90105698809326,251.17306482636178,0,0,1,62.370272668605786,0
22.109833297958264,64.69321038026887,248.14744618526336,0,0,0,52.18029435166365,0
22.274794294428734,66.66685672103691,251.28867977712414,1,0,1,28.888074746175974,0
21.758066709402495,65.61192169654298,249.39182320014078,0,1,1,37.325216702624644,0
22.008201816125275,65.77463123105126,251.24455797703658,1,1,1,29.982266988129336,0
22.869453887467927,66.40574298972676,253.71176699397577,0,1,0,64.86748162904115,0
22.28611807892106,66.01186054333965,250.78438631521036,0,1,0,68.02789208252274,0
22.531668400691103,66.98334244023074,253.92474330303094,1,0,1,41.921603410268624,0
21.48554870574449,65.86605677825132,257.0470411911213,0,1,0,20.17047869698857,0
22.316003740352272,66.69443429003549,253.20181904703145,0,1,0,20.61738991400578,0
22.333715690522055,65.04360392919466,250.31010052316157,0,1,1,40.29351915229026,0
22.83804611051641,65.96931662446073,253.2876088269885,1,1,0,13.200521786648679,0
22.1397192495212,65.335378533016,254.3528848027763,1,1,1,37.58003453873238,0
22.49689019502776,66.05777362991334,260.7342954788058,1,1,0,45.95889604596973,0
23.029669527479513,66.87007532421369,254.73163926672234,0,0,1,5.111756051426786,0
22.69382662815189,65.40627075408736,252.90637311974612,1,1,0,55.717745349645554,0
22.554296636353588,66.46111151758824,251.66454419096863,1,1,1,9.7645844283904,0
22.23791455981768,65.85979633117925,256.08900632319336,0,1,0,76.58994761785303,0
23.154947864020606,66.52027993714854,254.87980904561888,1,0,0,78.26735235101529,0
22.250003524481663,65.81858841741325,253.69160999998113,0,1,1,54.005577335251985,0
21.961782985361367,66.2818662072096,256.6711450478261,0,0,1,0.6632648639186889,0
23.066325643088675,65.90820814157506,261.96204480806495,0,1,1,51.221517317806644,0
23.099373656957482,66.6674171795555,260.0404330580533,0,0,0,88.04710292034837,0
22.358803196368044,65.51287650064583,260.24660072501985,1,1,1,72.74791690311773,0
23.17401547877725,66.72747922521467,262.26549293203175,1,1,0,64.33664968489524,0
22.42968369922414,65.6845947632828,255.03349504255038,0,1,1,67.45738936360338,0
