temp,humid,light,ac,heater,dehum,hum_sensor,label
21.902148183748917,65.74429769776737,246.86244897237984,0,1,1,88.59121119998716,0
22.433586552636978,66.82231743050795,248.46005513941077,0,0,1,42.06662917271623,0
23.05841097793766,65.71914397886006,246.35306354032792,0,1,0,62.0050569250413,0
22.4310545858316,65.46453314311591,247.36770979921712,0,0,1,1.9120573740152746,0
22.874754107978074,65.66854930181093,252.96628372245397,1,0,1,44.83400582756146,0
21.805686727065613,66.2869416072715,248.47624892473905,1,0,0,16.34525151905436,0
22.371202271333413,66.03059043381776,255.85917775905978,1,0,0,89.20566858586241,0
22.350605565008948,66.2561941088514,253.76904566977583,1,0,1,61.91836727417914,0
22.338997933688304,65.65191933500134,248.37077041999655,0,1,0,14.714711773551814,0
22.035617021324885,65.58508155139786,252.27830441212575,0,0,0,43.355560276400695,0
22.24413141386146,67.30509865813495,256.0765046448243,0,1,1,12.612878441102948,0
22.285169865228823,66.41371575653274,251.99920895409855,1,0,1,99.8804387669547,0
22.704950803325442,65.75336491010384,251.34795893285943,1,0,0,81.06482837049523,0
22.1706834971348,66.30477104058284,250.2207273646322,0,0,0,38.51783584531995,0
21.69559077074288,66.52082963179323,255.343533114946,1,0,1,61.67557760681264,0
21.836350228199574,65.7740739161581,254.37027491305253,0,0,1,47.25197590394614,0
21.98962618982675,66.7208605657301,249.63292630088415,0,0,0,32.05186255736482,0
21.89413948548611,66.47660471712413,254.34637018152125,1,0,1,7.54953495063031,0
22.43071896841273,65.9142233338624,252.9887813570699,0,0,1,4.279152887688776,0
22.227021950590782,65.6815108542723,256.97244446063263,0,0,1,76.95552781364593,0
21.787925261442297,66.93815694765092,260.04710775282064,1,0,1,12.999218299296711,0
22.734740672762356,66.25916771404792,253.04450116464125,1,0,1,24.343912607397698,0
22.39756646041581,65.67195660810471,249.98944115032435,1,0,0,13.294815326336206,0
22.183021512998806,65.28231609477061,256.0554777223825,1,1,1,73.16141955615005,0
22.848016077676466,64.77719223381251,251.89672801498415,0,1,1,47.170138865740526,0
22.77017760325193,66.18968772876458,251.89747958135973,1,0,1,45.61761077708959,0
