temp,humid,light,ac,heater,dehum,hum_sensor,label
22.665173137596494,66.71936992820989,250.1944281568749,0,1,1,50.85316443525566,0
22.00952790709874,65.85140063878158,251.14108870108234,1,0,0,31.394001989613763,0
22.403404244293608,64.65884154655838,256.6271851673462,0,1,0,7.767291603260773,0
21.928544368087437,66.12787133193302,248.38041612799998,0,1,1,86.37020089887966,0
22.499145565413382,65.29719314726337,252.65390280941764,0,0,0,11.934932397254727,0
21.241204350705996,66.2198311234705,250.25782735931335,0,1,1,79.58245232765074,0
22.38938585863951,66.07912936022542,254.1121309408876,1,1,0,45.52318685615966,0
22.938109384143832,66.59443333865158,251.8259091343395,0,0,0,9.622258106582871,0
21.66715507370644,65.73343948678698,252.946432134022,0,0,1,32.62421520128924,0
21.55364834202351,65.8006725372709,250.47612784001436,0,1,0,4.41744914621337,0
21.243909173847086,66.29346617505959,253.85329896170342,0,0,1,6.0522229185515535,0
22.565371038534117,65.69415166274689,247.77638544232656,0,0,1,82.5906881918692,0
21.629783994199208,66.03530017346738,250.53768344114664,0,1,0,20.27925952498949,0
21.498720890678776,65.60901198895237,249.6186809952507,1,0,1,10.761252157174495,0
21.935528020094914,66.20712454647298,251.15853788507937,0,0,0,32.87121626456526,0
22.070805942788944,65.97304461040899,250.40492530439647,0,0,1,18.29018235042097,0
22.425895562089273,66.27530393068555,257.6691987893253,1,1,1,70.15044790747653,0
21.942080961769786,65.83912455020264,253.454128040771,1,1,1,35.67668328909347,0
22.738781139016897,65.41341719374941,253.1218168364867,1,1,0,43.38081475710807,0
22.76610024839135,65.69493650367222,256.44488538738057,1,1,1,94.49824211209429,0
22.318917743988386,66.35684344251932,255.96885292077124,1,0,1,6.01941871367403,0
22.706015226106434,66.21859135993336,254.34179346722183,1,0,1,39.03862560019492,0
22.250421211241306,66.86992436666495,256.6168733941463,1,0,0,98.53902915446047,0
23.318901922191063,65.43744640344472,250.48531782379314,1,1,1,79.43968300793063,0
22.48604091628362,65.95638884173023,250.57435113900385,1,0,1,97.50435401504225,0
22.72542028688285,66.28076506359531,253.321323379424,1,1,0,25.5576461076219,0
21.81608727972935,65.45007487872202,253.77449793290575,1,0,0,39.03679389821178,0
22.614132629648587,65.85246410882975,250.37831400239503,0,1,1,14.285305736637909,0
21.98902771370302,65.2325752935772,254.22424546541367,0,1,0,22.836352553220372,0
22.998104003638872,66.71940401856378,253.80939185366378,1,1,1,33.55959714730107,0
22.66273876587713,65.90974667282974,255.45190936024977,0,0,0,36.607962939555804,0
21.935497797408757,66.09517372528067,255.03828617747294,0,0,1,55.214583274003935,0
22.51637809930783,65.83481033448466,257.7981556581277,1,0,1,77.76574558063871,0
22.973697791239573,65.19840095021318,258.89189651615567,1,0,0,14.372395561711638,0
23.012811488648005,64.69997657370745,255.9621022227599,0,0,1,21.82627830013103,0
22.073304744569786,66.25374539618437,253.70877450751257,0,0,1,43.850147105817506,0
23.496975933361874,67.00289432750897,257.25228165476875,0,0,0,60.99362281475932,0
23.153785260053326,65.92957443121375,254.0110712522494,1,1,1,83.47566152637275,0
22.31909512680595,65.79848082718054,256.3961742461032,1,0,0,7.109945557515285,0
22.933056834667205,66.24779375943974,258.8624782762446,0,0,1,57.38815820567864,0
22.89183567374879,66.84177269993293,260.7649633054677,0,1,0,71.75532474723121,0
21.991822505206493,65.07854413398597,259.2205772270821,0,0,1,62.37746507255573,0
23.119994244028376,64.91031289434318,257.0419564088932,1,0,1,29.443492624128666,0
22.109645113403985,65.61780411043141,259.06797453935064,0,1,1,66.98569128496091,0
23.360582636537394,65.63381033069582,259.7206345883793,1,0,1,61.33688358227394,0
23.95272654987286,65.83492543095673,258.9035341843405,1,0,0,77.47470138517895,0
22.792053759696486,65.35048453735651,261.53211458296084,0,0,0,79.48124956586847,0
22.74545008484684,65.40148936403294,262.3029633208991,1,0,0,58.01302143315754,0
21.991416752440575,65.61175366544656,257.0296155505404,0,0,1,14.23884690894125,0
23.133785273550775,66.17827054434068,258.40767930555586,0,1,0,54.340158315304585,0
22.826319699174288,65.89805787612912,262.17617287355125,1,1,1,78.27981074003316,0
23.172337480475072,66.95966308949221,258.1476267791657,1,0,0,76.66966978530591,0
22.887132065993637,64.95020920865,260.633513784703,0,1,1,13.024586039916308,0
23.01028685420059,66.03052186942404,258.61041362919474,0,1,0,48.46253282429974,0
23.403109851577643,65.4286253922951,261.65831451767275,0,1,1,83.10867700880088,0
23.224689242390863,65.64387230368489,264.8985203602236,0,1,1,75.53674102019629,0
22.84986859479422,65.85986778989144,262.4647267118666,0,0,1,33.495152169331334,0
22.986852584539697,66.10130296828075,261.35723385704154,0,0,1,12.066048406985407,0
22.41167238383584,65.01293317262086,257.02147776218646,0,0,1,83.70808642945651,0
23.677127893776326,65.88313770159512,262.6754059192113,1,1,1,6.753002256417872,0
23.119271634485866,65.92782554570053,261.2562537892856,1,0,1,29.720116174416834,0
22.018226177825056,65.65112063741802,262.5564336701433,1,0,1,34.98125224551715,0
23.468187325118446,65.7290816232054,263.17148544873055,1,0,0,93.57376107133852,0
23.323440813534255,64.79873413707,264.86873455362917,1,1,1,42.286593884818956,0
23.09353214831019,65.52748089861987,263.6912440799382,0,0,1,15.613001813404292,0
23.451010779474604,65.97848804052155,262.9934902430509,1,0,0,40.97716384517114,0
23.214741766841932,65.6073792545858,258.50368592092036,0,1,1,97.22302114272105,0
22.885662002915826,65.40205101997876,259.9652088073275,0,1,1,88.94075602863035,0
23.0405767756654,65.10726510909116,263.7604994975153,1,0,0,18.87187819652968,0
