temp,humid,light,ac,heater,dehum,hum_sensor,label
21.39675687674242,66.05149171934086,252.05229485541395,0,1,0,82.14263377954157,0
22.19294082948923,66.6583576637283,249.74180889551053,1,1,1,73.00663122648045,0
21.760900847600148,66.43750293271992,251.34990795530175,1,1,1,24.151156694693764,0
21.968593157944706,65.50192409375998,249.705639477426,1,0,1,75.38108359455164,0
22.159105524828487,65.65634646796593,257.97927166903105,0,0,1,14.593486921156117,0
22.33401816663351,66.15178898524347,246.32590564412163,1,0,0,90.0897371683058,0
22.64846353550579,66.21168720707415,251.9496888647951,1,0,1,41.79468597341559,0
21.55370026182431,65.23686155440654,257.79759053778406,1,0,0,42.39884255318823,0
21.543311698452737,66.92558446426555,253.99940553282636,0,1,0,96.4024110942129,0
22.889044624165727,66.59900298319614,255.2319741931277,0,1,1,83.14080013964356,0
23.350847778172245,66.07490075151134,253.7178781709489,0,0,0,15.275101849667527,0
22.619750956776272,65.62935081953646,247.6761060550897,1,1,0,34.88216408465402,0
21.922255791359316,65.6670658585576,252.80436314644123,0,0,0,47.46171863454496,0
21.294836449733147,65.56474056958552,251.5446215757007,1,1,0,9.348977824854565,0
21.07701486433372,65.66958695550989,255.17778776683252,0,0,0,90.54517177318367,0
22.44783113402258,66.70784617286532,251.20290743605298,1,0,1,93.05158239408333,0
22.235716274346807,65.65078512473535,253.72004905957874,1,0,0,50.99142611582207,0
22.25553667562512,65.88464837533563,252.94943210542812,1,1,1,71.11247458190554,0
22.17121109688014,65.92678290076681,253.58613988958402,1,0,1,2.324356557573626,0
22.7271565155718,66.19174260289219,255.1989058864258,0,1,0,60.8879676003795,0
22.584960130647396,65.41258469178892,253.17459859230965,1,1,0,84.53725641687477,0
22.602703081848357,65.85049547190366,253.40762808382436,1,0,1,34.62538627323342,0
22.29413329471606,65.88056218104245,260.4095601879153,0,0,0,40.35307434650795,0
22.53587810946452,64.89378666516556,252.2817258052982,1,0,0,70.14997709110749,0
20.880417249981896,65.24950217557964,252.07847391373338,1,0,0,53.4111242218018,0
22.22616521274745,66.62351609762075,251.40717773451672,1,0,0,86.35911730974432,0
23.098392176599557,65.87802547996627,252.3029322750703,0,0,1,41.27164641478149,0
23.090742528279186,66.02696218732036,253.06050214868915,0,0,1,29.028344766438142,0
22.57263656880819,66.4980951465514,257.16625245256006,0,0,0,23.20087091443568,0
22.812422915890274,65.80175125968144,257.5081750962076,0,0,1,32.26960903709701,0
23.06752627591276,67.05828232125333,258.59677883687465,1,0,1,2.74984128355249,0
22.10264886526244,65.6007548054405,253.08855777176404,1,1,1,25.207840838215358,0
22.844534418036954,66.54890320379873,256.4247710191376,0,1,1,20.306091109217473,0
22.82670589244169,65.73712164533312,260.09975904797716,0,0,1,10.884088231092349,0
22.512851102310773,65.31788842423391,257.56377151803866,1,0,1,92.1432692418851,0
22.503159787120467,66.04242747988863,258.1255332281223,1,1,1,28.889044162805533,0
21.87927244550429,66.22286450009206,258.54453890794207,0,0,1,27.838739055378337,0
22.87612603516069,64.84131364294778,255.61413843708613,1,0,0,1.2183426670757447,0
23.021476183299598,65.99122452736725,257.8044595797014,0,1,1,88.0715966301621,0
21.478009607790362,65.72001113884207,262.2231776895497,1,0,0,29.334425914368133,0
23.208990510734658,65.84151939494822,257.6970417655419,1,1,0,62.43917263549859,0
21.470812144890324,65.68796124120728,258.2020026141225,0,0,1,48.37587465178865,0
22.694582993948348,66.7659748803399,255.5415937064257,0,0,1,70.72362980675612,0
22.58052147429184,66.76956206782515,259.305056056568,0,1,0,92.00359885874259,0
22.386103056876745,65.10488036819606,258.4676877935321,1,0,1,57.034731004029325,0
23.565161496507034,65.9826323493719,259.6188672683891,1,1,0,91.39397147177996,0
23.05302294011476,65.83627316492402,261.7096268511679,0,0,1,55.43030199412776,0
23.240472914180803,65.05949778149377,254.69063569884446,0,0,1,83.53309554424145,0
22.73337472441893,66.33014070174418,263.8449976070945,0,0,1,39.6907587741818,0
23.222252125743463,65.63397139477172,261.1350408941445,1,1,1,27.806662045105146,0
22.697697400228456,66.17442301562875,258.83898551037873,1,0,1,33.841508706614896,0
22.355938255643622,65.70621370824121,262.691657821181,1,0,0,3.060399441076056,0
23.441775346705416,65.13617803898339,264.0436243842859,1,0,1,19.244114719045147,0
22.91824193292274,66.37867192256138,259.64424720882704,1,0,0,67.51824653020606,0
22.719062949710146,66.05154992336136,257.03781452153146,1,1,0,15.851905783105579,0
23.515748964454648,64.9440561974202,259.9821846936666,1,1,0,62.929842501990194,0
22.816060407098366,65.74346894059633,259.16898090152904,0,1,0,28.304483759120057,0
23.177237471595717,65.2762015942773,262.3161472023401,0,0,1,11.326434074607894,0
23.6051000201188,65.94400759763735,260.8061029566831,0,1,1,22.331344675708877,0
22.878232420799716,65.5094215117644,262.3386039831134,1,1,0,14.301852271903293,0
