temp,humid,light,ac,heater,dehum,hum_sensor,label
21.849397090408136,67.17778308538134,243.46587904628322,1,1,0,49.19193131544611,0
23.018679766346278,66.30388765058983,255.25888363820397,1,1,1,88.22099360535198,0
21.75524560818173,64.87195839066727,251.28141496991657,0,0,0,55.60652606630684,0
21.684806722366776,66.16514708095724,245.05393677683847,1,1,0,65.71280000085795,0
22.087950473296523,66.05452516970342,252.0858518907506,1,1,1,91.89923528900945,0
22.35176878778276,65.97809615972136,251.61818331132972,1,0,0,17.509571362806188,0
22.767444307319565,66.7662882623046,249.8357885640672,1,1,0,85.59837924743783,0
21.692960721015904,65.77586276192632,254.79497464442903,1,0,0,97.91180433636907,0
21.19392875117287,65.9708829007924,251.8868158836658,0,0,1,39.68737276059028,0
22.388054474825157,65.99633340178603,251.21443370024593,0,0,1,98.46416472337607,0
22.25370277900143,65.80296684439796,254.90879285418745,0,0,0,30.03977971349282,0
21.051697684575505,65.0470216861943,250.42842830328345,0,1,0,12.316227157404814,0
22.666856597258082,66.64960565398484,252.33400874970448,0,1,0,23.86512867450319,0
22.5530955201819,65.62984999409987,251.72563669874606,0,0,0,95.26862251835443,0
21.574148928380577,66.4342435819444,249.79078527234688,1,0,1,87.50042572273989,0
22.127681404891508,66.6510188407966,250.9931045593768,0,1,1,74.16627268303719,0
21.463126408979896,65.50426766268176,251.35949650852905,1,0,0,74.9314602633621,0
21.63485401633092,65.8743712723198,255.55667122768276,1,1,0,3.7514702330677885,0
22.16254269080605,66.0547260974975,255.36137116753684,1,0,0,93.85824134776443,0
22.71873094237033,66.22310114558259,254.1142182439693,1,0,0,43.31057458999111,0
22.695398582325897,65.36314239914685,253.8683342530277,0,0,1,9.628353912245391,0
22.322675467922615,66.0597074042473,253.06079520845225,1,0,0,29.142535739765265,0
22.034956553583875,66.21948559774545,257.50294221649006,0,1,1,11.738673557166857,0
22.07857557012521,66.68142150511956,255.2844639549891,0,1,1,99.28651975141435,0
22.13440749576646,65.67467962325486,257.68312385210066,0,0,1,85.69908923379408,0
23.164482434557186,66.24423781319261,254.16881107822732,0,0,0,68.48677021547799,0
22.130254841261113,67.7204319585852,257.15357944561856,1,1,0,68.43780802248627,0
22.668684761587517,65.68338993238152,257.26363083912327,1,0,0,94.84645344479922,0
22.824859757725715,66.60582279037341,256.9652229459608,0,1,0,57.11031462168085,0
22.320562645701273,66.82309153607275,251.9678811685085,0,0,1,44.488758770888694,0
21.3746419286187,65.94435914854064,256.22933646412275,1,0,1,67.87247395697368,0
21.69265409544909,66.29922540039257,257.4667910434619,1,0,1,24.675245964410685,0
22.15050376709552,65.29362298700285,256.37810091519674,1,1,1,41.35921026264411,0
22.602309560371648,65.19317404183616,259.3124317026701,0,1,0,77.13851004823991,0
23.088942063396892,65.87637065881815,258.75518174856813,1,0,0,79.20433100398023,0
22.455586710939507,65.93999855798987,261.8085893455975,0,0,0,11.455827768065397,0
22.172671574770494,65.74318965520371,260.47818955917506,1,1,1,32.06954438777997,0
22.84741663517681,65.84297010270822,261.7231704530911,0,0,1,10.269849182542645,0
23.061169877293015,65.715789984332,257.9899884063955,1,0,1,36.78662605007881,0
23.07234627593506,65.85110152061169,255.74433565047462,0,1,1,11.5199120431424,0
23.56873050836662,66.09846514033583,259.0046592438764,1,1,0,27.458779528186895,0
22.44579803188974,65.18212698608299,259.22355227896577,0,1,1,83.43085425815218,0
23.807688893634165,65.40874383418107,257.0551100082047,1,0,1,59.14237933912905,0
23.01284824865099,66.15627544218574,258.2436997190369,0,0,0,82.86646990031028,0
22.718879500347015,65.73260306134624,258.3548694979349,1,0,1,86.56250036082794,0
22.45512661491884,65.14536695616478,256.3697361839057,0,1,1,92.15776637656474,0
23.03659141805991,65.54745453418886,258.77511125803204,0,0,0,50.81228491211959,0
22.793165240456478,65.37734274491343,262.6670977743112,0,1,1,45.99229523021214,0
