temp,humid,light,ac,heater,dehum,hum_sensor,label
21.82829904728134,67.0809041777515,248.56679807663684,1,1,1,93.47088328091174,0
22.274830765288836,65.75883598652415,251.58365732851047,1,0,0,0.25766141100808104,0
22.3930924494917,66.43425150929026,248.87072140570731,1,1,1,15.96225325675319,0
21.977265161630996,65.33275730536096,251.68818381255215,1,1,0,44.96283513840744,0
21.78049698287296,66.01998522788509,250.17962262765977,0,1,0,18.88306187813198,0
22.391885927042665,65.58854226850579,252.80724740766624,1,0,0,19.45553868939951,0
22.799981508033994,66.41881370607207,247.78722037918376,1,1,1,95.91979396396644,0
22.426313230606237,65.69599891746697,251.34835731088268,1,0,0,41.89782862280028,0
22.400042087425135,65.82110095783972,251.1461341834819,1,0,0,74.83045545007094,0
21.638298613488626,65.21994913528802,253.0718731896609,0,0,1,54.032464116834824,0
21.83369097558809,66.26512953756311,251.5675970358299,0,1,0,9.140363026253217,0
22.681670516344305,65.82602614983166,249.3118575554932,1,0,0,80.78686554470981,0
23.710804431611805,65.15541361323197,251.85729137287922,0,1,0,37.053926061669685,0
21.70151099444519,66.80822387210448,249.30523210733415,0,0,1,63.30330777842349,0
22.438785137668795,66.04065944180343,253.816395277324,1,1,1,16.784998779544978,0
21.744916573281472,66.18378510264964,252.8625038340623,1,0,0,38.34848247017595,0
22.698786493855113,66.1508259302168,254.81647320970632,1,0,1,75.60341098340689,0
22.277228270240492,65.84554738744247,254.75844527050882,0,1,1,15.489454694648174,0
22.216770286332082,66.35034143159855,255.70019922174677,1,0,1,33.211395097531074,0
22.854575558158473,65.41841962371988,252.89422854980992,1,0,0,90.33167316353332,0
22.144004399568704,65.62590880246223,250.96839491414534,0,1,0,90.92059224230188,0
23.24102451088089,65.9187361395568,252.72636501685602,1,0,1,74.15535028320629,0
22.832723679206556,66.4028178648918,253.6175110157731,0,1,0,26.846204897348734,0
21.33330084734889,64.6888465391882,255.14959536779548,0,1,0,49.51087201134208,0
22.933295604817662,65.62551194290921,257.4373700286358,1,1,0,62.18139449100549,0
22.599970792543772,65.18050827720307,256.59513388312024,1,0,0,65.66416380126084,0
22.109902222287708,65.67709057601202,257.4269472214604,0,0,0,9.0439309663794,0
22.57342564310931,66.87952154132427,255.47105294610526,1,1,1,5.582252630195484,0
22.01098487932558,65.22644718993746,253.13050867176838,0,0,1,17.89088521775287,0
22.233456198897564,66.11004572503629,256.6918066092609,0,0,0,12.572974299970596,0
22.741147499267147,65.51180034180676,258.1025014036625,1,1,0,74.76750587814804,0
22.133498073199192,65.45701536363417,256.58708414102006,0,1,1,89.60865292184825,0
