temp,humid,light,ac,heater,dehum,hum_sensor,label
22.544557041923216,65.48374957895804,248.20643970726266,1,0,0,61.07221613716632,0
22.11534243990427,65.86319207768217,246.8142250452128,1,0,1,95.57913515959568,0
20.96322275397267,66.35279387647113,249.57721296574596,1,1,1,45.54851542644515,0
21.571554793928232,66.20585948982082,251.88228667422965,1,1,0,26.827088813494182,0
22.85399185585137,66.1810002034073,250.60865210953608,1,1,1,89.65698967114191,0
22.093082275515467,66.06465701556819,252.04096432692793,1,0,1,58.42572727659488,0
20.79962510185678,65.62599623695439,247.96546025819137,1,0,1,37.993167690530704,0
22.562623718471364,65.671787204326,250.37263115682845,1,1,0,42.50214931231968,0
21.139619227016997,66.20395158377688,249.99529874959913,1,0,1,46.26749918965808,0
20.98793793760849,65.44837138784617,250.46939422292314,1,1,1,41.99453951190297,0
22.103058863782717,65.45392288339646,252.34814336345065,1,1,1,37.480012259024996,0
22.35508235753978,65.9093784867108,255.23146665084275,1,0,0,71.34728160246698,0
22.775123666392577,66.57526818549069,252.60954488352596,0,1,0,18.1998238829695,0
22.38713342324729,65.83895365522311,251.90420650666434,0,0,0,11.001027702061528,0
22.35683096614985,65.26977800195462,258.4604735972958,1,1,1,30.043515386591203,0
22.57869350749891,64.94902825058918,250.87070154399686,1,1,0,71.0669225356633,0
21.787942646473592,65.89133194773068,255.6117356016908,0,0,0,73.34440868870064,0
22.981290843102023,65.84629913653632,249.22986260266987,0,0,0,29.071871918416324,0
20.842788278985626,65.89338800574275,250.1621673369576,1,1,0,49.33062803928553,0
22.648264498005496,66.34141298096645,249.84257759114374,1,0,1,85.99725700880617,0
21.776770292613303,65.57327224492536,256.69545822658574,0,1,0,39.48197884914356,0
22.476037033672213,66.12985146704777,252.061302392737,1,0,0,81.6475457043534,0
22.47979838993626,65.59544744292438,257.14428989275336,1,1,1,32.51227671594462,0
22.83297510984145,66.10157286859733,256.57949529731235,0,0,0,4.711271613562962,0
22.395738999006362,65.63738946239008,251.4670554092409,0,1,1,1.4902591518262454,0
22.634679702025952,65.40799061591669,260.080182598457,1,1,1,65.0501152426111,0
22.1034206440571,66.13375118797485,253.6994664675479,1,1,0,95.9292280030544,0
22.342089318415415,66.18242729355005,254.0068797770497,1,0,1,67.68660004278757,0
22.79983758260374,65.8086923413886,255.9630486117908,1,1,0,44.02564850542679,0
22.335368627424625,65.80226263967837,261.20284320716144,1,0,1,99.21036873660945,0
21.898533520681124,65.50810847449286,258.9041820567351,0,1,0,66.58723666959887,0
22.90356908428337,65.64088468473318,257.4171501498137,0,0,0,79.35457446925189,0
22.799441629084715,66.09152685711543,253.3753812197087,0,1,0,19.219222537745285,0
22.814903073278156,65.57347744867307,252.4515194519269,1,0,0,37.11688003075512,0
23.36115302065853,66.49644470296795,254.75052918572203,1,1,0,7.268243818213493,0
22.66676313503298,65.9136415197767,255.5602199323309,1,1,1,94.03399703903668,0
23.192790011414544,65.77337229708621,256.8617289924932,1,1,0,75.31472906954546,0
22.396409702355474,66.55522466190787,258.7916832391055,0,0,0,55.034638796678905,0
22.89095445426833,65.40222062774053,255.42335425057362,0,1,0,72.14107636117578,0
